city,country,date,day,encore2_song_count,encore_song_count,month,rating,relative_date,set1_song_count,set2_song_count,set3_song_count,state,total_song_count,venue,year
Plattsburgh,USA,1996-08-15,15,0.0,0.0,8,4.3556,23 years ago,4.0,0.0,0.0,NY,4.0,"<a href=""http://phish.net/venue/339/Plattsburgh_Air_Force_Base"">Plattsburgh Air Force Base</a>",1996
Plattsburgh,USA,1996-08-16,16,0.0,1.0,8,4.5195,23 years ago,8.0,13.0,7.0,NY,30.0,"<a href=""http://phish.net/venue/339/Plattsburgh_Air_Force_Base"">Plattsburgh Air Force Base</a>",1996
Plattsburgh,USA,1996-08-17,17,0.0,1.0,8,4.5964,23 years ago,10.0,8.0,7.0,NY,26.0,"<a href=""http://phish.net/venue/339/Plattsburgh_Air_Force_Base"">Plattsburgh Air Force Base</a>",1996
Lake Placid,USA,1996-10-16,16,0.0,1.0,10,2.6047,23 years ago,12.0,10.0,0.0,NY,23.0,"<a href=""http://phish.net/venue/703/Olympic_Center"">Olympic Center</a>",1996
State College,USA,1996-10-17,17,0.0,1.0,10,3.1143,23 years ago,10.0,8.0,0.0,PA,19.0,"<a href=""http://phish.net/venue/527/Bryce_Jordan_Center%2C_Penn_State_University"">Bryce Jordan Center</a>",1996
Pittsburgh,USA,1996-10-18,18,0.0,1.0,10,3.7593,23 years ago,10.0,6.0,0.0,PA,17.0,"<a href=""http://phish.net/venue/700/Civic_Arena"">Civic Arena</a>",1996
Buffalo,USA,1996-10-19,19,0.0,2.0,10,3.8525,23 years ago,9.0,10.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/156/Marine_Midland_Arena"">Marine Midland Arena</a>",1996
New York,USA,1996-10-21,21,0.0,1.0,10,3.5306,23 years ago,10.0,11.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",1996
New York,USA,1996-10-22,22,0.0,1.0,10,4.0862,23 years ago,9.0,10.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",1996
Hartford,USA,1996-10-23,23,0.0,1.0,10,4.1346,23 years ago,9.0,8.0,0.0,CT,18.0,"<a href=""http://phish.net/venue/439/Hartford_Civic_Center"">Hartford Civic Center</a>",1996
Hampton,USA,1996-10-25,25,0.0,1.0,10,3.5714,23 years ago,10.0,12.0,0.0,VA,23.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",1996
Charlotte,USA,1996-10-26,26,0.0,1.0,10,3.6809,23 years ago,9.0,7.0,0.0,NC,17.0,"<a href=""http://phish.net/venue/699/Charlotte_Coliseum"">Charlotte Coliseum</a>",1996
North Charleston,USA,1996-10-27,27,0.0,2.0,10,3.2105,23 years ago,11.0,9.0,0.0,SC,22.0,"<a href=""http://phish.net/venue/698/North_Charleston_Coliseum"">North Charleston Coliseum</a>",1996
Tallahassee,USA,1996-10-29,29,0.0,1.0,10,4.0556,23 years ago,10.0,11.0,0.0,FL,22.0,"<a href=""http://phish.net/venue/706/Leon_County_Civic_Center"">Leon County Civic Center</a>",1996
Atlanta,USA,1996-10-31,31,0.0,1.0,10,4.6,23 years ago,10.0,8.0,8.0,GA,27.0,"<a href=""http://phish.net/venue/707/The_Omni"">The Omni</a>",1996
West Palm Beach,USA,1996-11-02,2,0.0,1.0,11,4.488,23 years ago,9.0,6.0,0.0,FL,16.0,"<a href=""http://phish.net/venue/708/Coral_Sky_Amphitheater"">Coral Sky Amphitheater</a>",1996
Gainesville,USA,1996-11-03,3,0.0,1.0,11,3.5429,23 years ago,9.0,8.0,0.0,FL,18.0,"<a href=""http://phish.net/venue/694/O%27Connell_Center%2C_University_of_Florida"">O'Connell Center, University of Florida</a>",1996
Knoxville,USA,1996-11-06,6,0.0,1.0,11,3.8,23 years ago,9.0,9.0,0.0,TN,19.0,"<a href=""http://phish.net/venue/709/Knoxville_Civic_Coliseum"">Knoxville Civic Coliseum</a>",1996
Lexington,USA,1996-11-07,7,0.0,1.0,11,4.4915,23 years ago,10.0,6.0,0.0,KY,17.0,"<a href=""http://phish.net/venue/710/Rupp_Arena"">Rupp Arena</a>",1996
Champaign,USA,1996-11-08,8,0.0,1.0,11,3.9259,23 years ago,9.0,8.0,0.0,IL,18.0,"<a href=""http://phish.net/venue/522/Assembly_Hall%2C_University_of_Illinois"">Assembly Hall</a>",1996
Auburn Hills,USA,1996-11-09,9,0.0,1.0,11,3.7451,23 years ago,10.0,7.0,0.0,MI,18.0,"<a href=""http://phish.net/venue/421/The_Palace_of_Auburn_Hills"">The Palace of Auburn Hills</a>",1996
Grand Rapids,USA,1996-11-11,11,0.0,2.0,11,3.6,23 years ago,9.0,11.0,0.0,MI,22.0,"<a href=""http://phish.net/venue/573/Van_Andel_Arena"">Van Andel Arena</a>",1996
Minneapolis,USA,1996-11-12,12,0.0,0.0,11,2.6667,23 years ago,1.0,0.0,0.0,MN,1.0,"<a href=""http://phish.net/venue/158/Target_Center"">Target Center</a>",1996
Minneapolis,USA,1996-11-13,13,0.0,1.0,11,3.5882,23 years ago,9.0,7.0,0.0,MN,17.0,"<a href=""http://phish.net/venue/158/Target_Center"">Target Center</a>",1996
Ames,USA,1996-11-14,14,0.0,2.0,11,3.125,23 years ago,9.0,10.0,0.0,IA,21.0,"<a href=""http://phish.net/venue/172/Hilton_Coliseum"">Hilton Coliseum</a>",1996
St. Louis,USA,1996-11-15,15,0.0,1.0,11,4.2264,22 years ago,11.0,11.0,0.0,MO,23.0,"<a href=""http://phish.net/venue/711/Kiel_Center"">Kiel Center</a>",1996
Omaha,USA,1996-11-16,16,0.0,1.0,11,4.4493,22 years ago,11.0,9.0,0.0,NE,21.0,"<a href=""http://phish.net/venue/712/Civic_Auditorium"">Civic Auditorium</a>",1996
Memphis,USA,1996-11-18,18,0.0,2.0,11,4.193,22 years ago,10.0,9.0,0.0,TN,21.0,"<a href=""http://phish.net/venue/715/Mid-South_Coliseum"">Mid-South Coliseum</a>",1996
Kansas City,USA,1996-11-19,19,0.0,1.0,11,4.1957,22 years ago,9.0,7.0,0.0,MO,17.0,"<a href=""http://phish.net/venue/687/Municipal_Auditorium"">Municipal Auditorium</a>",1996
Spokane,USA,1996-11-22,22,0.0,1.0,11,3.0,22 years ago,10.0,10.0,0.0,WA,21.0,"<a href=""http://phish.net/venue/718/Spokane_Arena"">Spokane Arena</a>",1996
Vancouver,,1996-11-23,23,0.0,1.0,11,3.7879,22 years ago,9.0,10.0,0.0,British Columbia,20.0,"<a href=""http://phish.net/venue/719/Pacific_Coliseum"">Pacific Coliseum</a>",1996
Portland,USA,1996-11-24,24,0.0,2.0,11,3.8286,22 years ago,11.0,7.0,0.0,OR,20.0,"<a href=""http://phish.net/venue/657/Memorial_Coliseum"">Memorial Coliseum</a>",1996
Seattle,USA,1996-11-27,27,0.0,2.0,11,4.2182,22 years ago,9.0,8.0,0.0,WA,19.0,"<a href=""http://phish.net/venue/721/Key_Arena"">Key Arena</a>",1996
Daly City,USA,1996-11-29,29,0.0,1.0,11,3.5682,22 years ago,9.0,10.0,0.0,CA,20.0,"<a href=""http://phish.net/venue/173/The_Cow_Palace"">The Cow Palace</a>",1996
Sacramento,USA,1996-11-30,30,0.0,1.0,11,4.1231,22 years ago,10.0,11.0,0.0,CA,22.0,"<a href=""http://phish.net/venue/723/ARCO_Arena"">ARCO Arena</a>",1996
Los Angeles,USA,1996-12-01,1,0.0,1.0,12,3.7755,22 years ago,12.0,10.0,0.0,CA,23.0,"<a href=""http://phish.net/venue/724/Pauley_Pavilion%2C_University_of_California_Los_Angeles"">Pauley Pavilion, University of California Los Angeles</a>",1996
Phoenix,USA,1996-12-02,2,0.0,1.0,12,3.0286,22 years ago,8.0,8.0,0.0,AZ,17.0,"<a href=""http://phish.net/venue/725/America_West_Arena"">America West Arena</a>",1996
Inglewood,USA,1996-12-03,3,0.0,0.0,12,4.0,22 years ago,1.0,0.0,0.0,CA,1.0,"<a href=""http://phish.net/venue/229/Great_Western_Forum"">Great Western Forum</a>",1996
San Diego,USA,1996-12-04,4,0.0,1.0,12,3.4474,22 years ago,11.0,9.0,0.0,CA,21.0,"<a href=""http://phish.net/venue/726/Sports_Arena"">Sports Arena</a>",1996
Las Vegas,USA,1996-12-06,6,0.0,8.0,12,4.5587,22 years ago,9.0,8.0,0.0,NV,25.0,"<a href=""http://phish.net/venue/727/The_Aladdin_Theatre"">The Aladdin Theatre</a>",1996
Philadelphia,USA,1996-12-28,28,0.0,1.0,12,3.6429,22 years ago,9.0,10.0,0.0,PA,20.0,"<a href=""http://phish.net/venue/524/CoreStates_Spectrum"">CoreStates Spectrum</a>",1996
Philadelphia,USA,1996-12-29,29,0.0,1.0,12,4.4405,22 years ago,10.0,11.0,0.0,PA,22.0,"<a href=""http://phish.net/venue/524/CoreStates_Spectrum"">CoreStates Spectrum</a>",1996
Boston,USA,1996-12-30,30,0.0,1.0,12,3.4386,22 years ago,9.0,8.0,0.0,MA,18.0,"<a href=""http://phish.net/venue/186/FleetCenter"">FleetCenter</a>",1996
Boston,USA,1996-12-31,31,0.0,1.0,12,3.875,22 years ago,10.0,9.0,7.0,MA,27.0,"<a href=""http://phish.net/venue/186/FleetCenter"">FleetCenter</a>",1996
London,England,1997-02-13,13,0.0,2.0,2,3.25,22 years ago,12.0,11.0,0.0,,25.0,"<a href=""http://phish.net/venue/205/Shepherd%27s_Bush_Empire"">Shepherd's Bush Empire</a>",1997
Brussels,Belgium,1997-02-14,14,0.0,1.0,2,3.1463,22 years ago,9.0,9.0,0.0,,19.0,"<a href=""http://phish.net/venue/444/Le_Botanique"">Le Botanique</a>",1997
Cologne,Germany,1997-02-16,16,0.0,2.0,2,3.6269,22 years ago,10.0,11.0,0.0,,23.0,"<a href=""http://phish.net/venue/445/Alter_Wartesaal"">Alter Wartesaal</a>",1997
Amsterdam,Netherlands,1997-02-17,17,0.0,2.0,2,4.604,22 years ago,10.0,7.0,0.0,,19.0,"<a href=""http://phish.net/venue/446/Paradiso"">Paradiso</a>",1997
Paris,France,1997-02-18,18,0.0,1.0,2,3.1429,22 years ago,10.0,9.0,0.0,,20.0,"<a href=""http://phish.net/venue/447/Bataclan"">Bataclan</a>",1997
Milan,Italy,1997-02-20,20,0.0,1.0,2,3.3,22 years ago,10.0,12.0,0.0,,23.0,"<a href=""http://phish.net/venue/448/Teatro_Smeraldo"">Teatro Smeraldo</a>",1997
Florence,Italy,1997-02-21,21,0.0,1.0,2,4.0625,22 years ago,6.0,9.0,0.0,,16.0,"<a href=""http://phish.net/venue/449/Tenax"">Tenax</a>",1997
Rome,Italy,1997-02-22,22,0.0,1.0,2,3.1316,22 years ago,10.0,8.0,0.0,,19.0,"<a href=""http://phish.net/venue/462/Teatro_Olimpico"">Teatro Olimpico</a>",1997
Cortemaggiore,Italy,1997-02-23,23,0.0,2.0,2,3.7674,22 years ago,9.0,10.0,0.0,,21.0,"<a href=""http://phish.net/venue/463/Fillmore"">Fillmore</a>",1997
Munich,Germany,1997-02-25,25,0.0,1.0,2,2.4634,22 years ago,9.0,10.0,0.0,,20.0,"<a href=""http://phish.net/venue/464/Incognito"">Incognito</a>",1997
Baden-Baden,Germany,1997-02-26,26,0.0,0.0,2,2.7692,22 years ago,4.0,0.0,0.0,,4.0,"<a href=""http://phish.net/venue/465/SWF3_Studios"">SWF3 Studios</a>",1997
Berlin,Germany,1997-02-28,28,0.0,1.0,2,2.8125,22 years ago,10.0,9.0,0.0,,20.0,"<a href=""http://phish.net/venue/469/Huxley%E2%80%99s_Neue_Welt"">Huxley’s Neue Welt</a>",1997
Hamburg,Germany,1997-03-01,1,0.0,2.0,3,4.4846,22 years ago,10.0,8.0,0.0,,20.0,"<a href=""http://phish.net/venue/155/Markthalle"">Markthalle</a>",1997
Copenhagen,Denmark,1997-03-02,2,0.0,1.0,3,3.2647,22 years ago,13.0,9.0,0.0,,23.0,"<a href=""http://phish.net/venue/471/Pumpehuset"">Pumpehuset</a>",1997
New York,USA,1997-03-05,5,0.0,0.0,3,2.1,22 years ago,1.0,0.0,0.0,NY,1.0,"<a href=""http://phish.net/venue/228/Ed_Sullivan_Theater"">Ed Sullivan Theater</a>",1997
Burlington,USA,1997-03-18,18,0.0,2.0,3,3.3654,22 years ago,10.0,10.0,0.0,VT,22.0,"<a href=""http://phish.net/venue/16/The_Flynn_Theatre"">The Flynn Theatre</a>",1997
Philadelphia,USA,1997-05-18,18,0.0,0.0,5,3.5714,22 years ago,1.0,0.0,0.0,PA,1.0,"<a href=""http://phish.net/venue/762/CoreStates_Center"">CoreStates Center</a>",1997
Charlotte,USA,1997-06-06,6,0.0,0.0,6,3.6333,22 years ago,13.0,15.0,0.0,VT,28.0,"<a href=""http://phish.net/venue/477/Brad_Sands%27s_and_Pete_Carini%27s_House"">Sands's & Carini's House</a>",1997
Dublin,Ireland,1997-06-13,13,0.0,2.0,6,3.7407,22 years ago,8.0,9.0,0.0,,19.0,"<a href=""http://phish.net/venue/478/The_S.F.X._Centre"">The S.F.X. Centre</a>",1997
Dublin,Ireland,1997-06-14,14,0.0,2.0,6,3.5263,22 years ago,10.0,8.0,0.0,,20.0,"<a href=""http://phish.net/venue/478/The_S.F.X._Centre"">The S.F.X. Centre</a>",1997
London,England,1997-06-16,16,0.0,2.0,6,2.7674,22 years ago,10.0,7.0,0.0,,19.0,"<a href=""http://phish.net/venue/479/Royal_Albert_Hall"">Royal Albert Hall</a>",1997
Vienna,Austria,1997-06-19,19,0.0,3.0,6,3.4054,22 years ago,9.0,7.0,0.0,,19.0,"<a href=""http://phish.net/venue/480/Arena_Wien"">Arena Wien</a>",1997
Prague,Czech Republic,1997-06-20,20,0.0,2.0,6,4.0,22 years ago,8.0,8.0,0.0,,18.0,"<a href=""http://phish.net/venue/481/Divadlo_Archa"">Divadlo Archa</a>",1997
Scheeßel,Germany,1997-06-21,21,0.0,1.0,6,3.1667,22 years ago,15.0,0.0,0.0,,16.0,"<a href=""http://phish.net/venue/482/Hurricane_Festival"">Hurricane Festival</a>",1997
St. Goarshausen,,1997-06-22,22,0.0,1.0,6,3.4423,22 years ago,9.0,0.0,0.0,Koblenz,10.0,"<a href=""http://phish.net/venue/483/Loreley"">Loreley</a>",1997
Strasbourg,France,1997-06-24,24,0.0,1.0,6,3.7143,22 years ago,12.0,7.0,0.0,,20.0,"<a href=""http://phish.net/venue/484/La_Laiterie"">La Laiterie</a>",1997
Lille,France,1997-06-25,25,0.0,1.0,6,4.3333,22 years ago,11.0,10.0,0.0,,22.0,"<a href=""http://phish.net/venue/485/L%E2%80%99Aeronef"">L’Aeronef</a>",1997
Somerset,England,1997-06-27,27,0.0,0.0,6,2.0526,22 years ago,8.0,0.0,0.0,,8.0,"<a href=""http://phish.net/venue/487/Worthy_Farm"">Worthy Farm</a>",1997
Roskilde,Denmark,1997-06-29,29,0.0,1.0,6,2.4643,22 years ago,7.0,0.0,0.0,,8.0,"<a href=""http://phish.net/venue/195/Roskilde_Festival"">Roskilde Festival</a>",1997
Amsterdam,Netherlands,1997-07-01,1,0.0,1.0,7,4.5858,22 years ago,9.0,7.0,0.0,,17.0,"<a href=""http://phish.net/venue/446/Paradiso"">Paradiso</a>",1997
Amsterdam,Netherlands,1997-07-02,2,1.0,1.0,7,4.588,22 years ago,8.0,4.0,0.0,,14.0,"<a href=""http://phish.net/venue/446/Paradiso"">Paradiso</a>",1997
Nüremberg,Germany,1997-07-03,3,0.0,1.0,7,3.6818,22 years ago,8.0,6.0,0.0,,15.0,"<a href=""http://phish.net/venue/494/Serenadenhof"">Serenadenhof</a>",1997
Como,Italy,1997-07-05,5,0.0,1.0,7,3.5556,22 years ago,14.0,0.0,0.0,,15.0,"<a href=""http://phish.net/venue/495/Piazza_Risorgimento"">Piazza Risorgimento</a>",1997
Desenzano,Italy,1997-07-06,6,0.0,1.0,7,3.2857,22 years ago,9.0,5.0,0.0,,15.0,"<a href=""http://phish.net/venue/505/Spiaggia_di_Rivoltella"">Spiaggia di Rivoltella</a>",1997
Lyon/Villeurbanne,France,1997-07-09,9,0.0,1.0,7,4.3492,22 years ago,8.0,6.0,0.0,,15.0,"<a href=""http://phish.net/venue/507/Le_Transbordeur"">Le Transbordeur</a>",1997
Marseilles,France,1997-07-10,10,0.0,1.0,7,4.3973,22 years ago,8.0,6.0,0.0,,15.0,"<a href=""http://phish.net/venue/508/Espace_Julien"">Espace Julien</a>",1997
Escalarre,Spain,1997-07-11,11,0.0,1.0,7,3.2143,22 years ago,7.0,0.0,0.0,,8.0,"<a href=""http://phish.net/venue/509/Doctor_Music_Festival"">Doctor Music Festival</a>",1997
Virginia Beach,USA,1997-07-21,21,0.0,1.0,7,4.4444,22 years ago,7.0,8.0,0.0,VA,16.0,"<a href=""http://phish.net/venue/407/Virginia_Beach_Amphitheater"">Virginia Beach Amphitheater</a>",1997
Raleigh,USA,1997-07-22,22,0.0,2.0,7,4.5093,22 years ago,8.0,6.0,0.0,NC,16.0,"<a href=""http://phish.net/venue/456/Walnut_Creek_Amphitheater"">Walnut Creek</a>",1997
Atlanta,USA,1997-07-23,23,0.0,1.0,7,4.4892,22 years ago,10.0,6.0,0.0,GA,17.0,"<a href=""http://phish.net/venue/396/Lakewood_Amphitheatre"">Lakewood Amphitheatre</a>",1997
Dallas,USA,1997-07-25,25,0.0,1.0,7,4.2105,22 years ago,7.0,6.0,0.0,TX,14.0,"<a href=""http://phish.net/venue/516/Starplex_Amphitheatre"">Starplex Amphitheatre</a>",1997
Austin,USA,1997-07-26,26,0.0,2.0,7,3.8514,22 years ago,9.0,8.0,0.0,TX,19.0,"<a href=""http://phish.net/venue/415/South_Park_Meadows"">South Park Meadows</a>",1997
Phoenix,USA,1997-07-29,29,0.0,1.0,7,4.0787,22 years ago,9.0,8.0,0.0,AZ,18.0,"<a href=""http://phish.net/venue/404/Desert_Sky_Pavilion"">Desert Sky Pavilion</a>",1997
Ventura,USA,1997-07-30,30,0.0,1.0,7,4.438,22 years ago,9.0,9.0,0.0,CA,19.0,"<a href=""http://phish.net/venue/517/Ventura_County_Fairgrounds"">Ventura County Fairgrounds</a>",1997
Mountain View,USA,1997-07-31,31,0.0,1.0,7,4.4545,22 years ago,9.0,7.0,0.0,CA,17.0,"<a href=""http://phish.net/venue/247/Shoreline_Amphitheatre"">Shoreline Amphitheatre</a>",1997
George,USA,1997-08-02,2,0.0,1.0,8,4.2455,22 years ago,8.0,7.0,0.0,WA,16.0,"<a href=""http://phish.net/venue/248/Gorge_Amphitheatre"">The Gorge</a>",1997
George,USA,1997-08-03,3,0.0,2.0,8,3.8977,22 years ago,10.0,7.0,0.0,WA,19.0,"<a href=""http://phish.net/venue/248/Gorge_Amphitheatre"">The Gorge</a>",1997
Maryland Heights,USA,1997-08-06,6,0.0,1.0,8,3.697,22 years ago,8.0,7.0,0.0,MO,16.0,"<a href=""http://phish.net/venue/225/Riverport_Amphitheater"">Riverport Amphitheater</a>",1997
Tinley Park,USA,1997-08-08,8,0.0,2.0,8,3.4483,22 years ago,7.0,6.0,0.0,IL,15.0,"<a href=""http://phish.net/venue/518/New_World_Music_Theatre"">New World Music Theatre</a>",1997
East Troy,USA,1997-08-09,9,0.0,2.0,8,4.4091,22 years ago,8.0,10.0,0.0,WI,20.0,"<a href=""http://phish.net/venue/3/Alpine_Valley_Music_Theatre"">Alpine Valley</a>",1997
Noblesville,USA,1997-08-10,10,0.0,1.0,8,4.4945,22 years ago,10.0,5.0,0.0,IN,16.0,"<a href=""http://phish.net/venue/401/Deer_Creek_Music_Center"">Deer Creek</a>",1997
Noblesville,USA,1997-08-11,11,0.0,1.0,8,3.7103,22 years ago,8.0,6.0,0.0,IN,15.0,"<a href=""http://phish.net/venue/401/Deer_Creek_Music_Center"">Deer Creek</a>",1997
Burgettstown,USA,1997-08-13,13,0.0,1.0,8,4.3465,22 years ago,11.0,9.0,0.0,PA,21.0,"<a href=""http://phish.net/venue/400/Star_Lake_Amphitheatre"">Star Lake</a>",1997
Darien Center,USA,1997-08-14,14,0.0,2.0,8,4.2115,22 years ago,10.0,9.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/361/Darien_Lake_Performing_Arts_Center"">Darien Lake</a>",1997
Limestone,USA,1997-08-16,16,0.0,2.0,8,4.6142,22 years ago,11.0,7.0,6.0,ME,26.0,"<a href=""http://phish.net/venue/270/Loring_Commerce_Centre"">Loring Commerce Centre</a>",1997
Limestone,USA,1997-08-17,17,0.0,2.0,8,4.6279,22 years ago,10.0,6.0,9.0,ME,27.0,"<a href=""http://phish.net/venue/270/Loring_Commerce_Centre"">Loring Commerce Centre</a>",1997
New York,USA,1997-11-07,7,0.0,0.0,11,3.4545,22 years ago,2.0,0.0,0.0,NY,2.0,"<a href=""http://phish.net/venue/385/NBC_Television_Studios%2C_Studio_6A"">Studio 6A, NBC</a>",1997
Las Vegas,USA,1997-11-13,13,0.0,1.0,11,4.1818,22 years ago,9.0,7.0,0.0,NV,17.0,"<a href=""http://phish.net/venue/230/Thomas_%26_Mack_Center"">Thomas & Mack Center</a>",1997
West Valley City,USA,1997-11-14,14,0.0,1.0,11,4.4113,22 years ago,8.0,4.0,0.0,UT,13.0,"<a href=""http://phish.net/venue/520/The_%E2%80%9CE%E2%80%9D_Center"">The “E” Center</a>",1997
Denver,USA,1997-11-16,16,0.0,1.0,11,4.136,21 years ago,11.0,5.0,0.0,CO,17.0,"<a href=""http://phish.net/venue/521/McNichols_Arena"">McNichols Arena</a>",1997
Denver,USA,1997-11-17,17,0.0,1.0,11,4.6434,21 years ago,5.0,6.0,0.0,CO,12.0,"<a href=""http://phish.net/venue/521/McNichols_Arena"">McNichols Arena</a>",1997
Champaign,USA,1997-11-19,19,0.0,1.0,11,4.5776,21 years ago,10.0,4.0,0.0,IL,15.0,"<a href=""http://phish.net/venue/522/Assembly_Hall%2C_University_of_Illinois"">Assembly Hall</a>",1997
Hampton,USA,1997-11-21,21,0.0,1.0,11,4.6186,21 years ago,8.0,4.0,0.0,VA,13.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",1997
Hampton,USA,1997-11-22,22,0.0,2.0,11,4.634,21 years ago,8.0,5.0,0.0,VA,15.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",1997
Winston-Salem,USA,1997-11-23,23,0.0,1.0,11,4.5618,21 years ago,9.0,5.0,0.0,NC,15.0,"<a href=""http://phish.net/venue/38/Lawrence_Joel_Veterans_Memorial_Coliseum"">Lawrence Joel Veterans Memorial Coliseum</a>",1997
Hartford,USA,1997-11-26,26,0.0,1.0,11,4.3938,21 years ago,10.0,8.0,0.0,CT,19.0,"<a href=""http://phish.net/venue/439/Hartford_Civic_Center"">Hartford Civic Center</a>",1997
Worcester,USA,1997-11-28,28,0.0,1.0,11,4.4478,21 years ago,8.0,5.0,0.0,MA,14.0,"<a href=""http://phish.net/venue/241/Worcester_Centrum_Centre"">The Centrum</a>",1997
Worcester,USA,1997-11-29,29,0.0,3.0,11,4.2753,21 years ago,12.0,5.0,0.0,MA,20.0,"<a href=""http://phish.net/venue/241/Worcester_Centrum_Centre"">The Centrum</a>",1997
Worcester,USA,1997-11-30,30,0.0,1.0,11,4.2612,21 years ago,6.0,7.0,0.0,MA,14.0,"<a href=""http://phish.net/venue/241/Worcester_Centrum_Centre"">The Centrum</a>",1997
Philadelphia,USA,1997-12-01,1,0.0,0.0,12,3.9583,21 years ago,1.0,0.0,0.0,PA,1.0,"<a href=""http://phish.net/venue/762/CoreStates_Center"">CoreStates Center</a>",1997
Philadelphia,USA,1997-12-02,2,0.0,2.0,12,4.5837,21 years ago,9.0,7.0,0.0,PA,18.0,"<a href=""http://phish.net/venue/524/CoreStates_Spectrum"">CoreStates Spectrum</a>",1997
Philadelphia,USA,1997-12-03,3,0.0,1.0,12,4.5029,21 years ago,7.0,6.0,0.0,PA,14.0,"<a href=""http://phish.net/venue/524/CoreStates_Spectrum"">CoreStates Spectrum</a>",1997
Cleveland,USA,1997-12-05,5,0.0,1.0,12,4.1128,21 years ago,10.0,7.0,0.0,OH,18.0,"<a href=""http://phish.net/venue/525/CSU_Convocation_Center"">CSU Convocation Center</a>",1997
Auburn Hills,USA,1997-12-06,6,0.0,1.0,12,4.6221,21 years ago,9.0,6.0,0.0,MI,16.0,"<a href=""http://phish.net/venue/421/The_Palace_of_Auburn_Hills"">The Palace of Auburn Hills</a>",1997
Dayton,USA,1997-12-07,7,0.0,1.0,12,4.6307,21 years ago,12.0,6.0,0.0,OH,19.0,"<a href=""http://phish.net/venue/526/Ervin_J._Nutter_Center%2C_Wright_State_University"">Ervin J. Nutter Center, Wright State University</a>",1997
State College,USA,1997-12-09,9,0.0,1.0,12,4.0256,21 years ago,10.0,6.0,0.0,PA,17.0,"<a href=""http://phish.net/venue/527/Bryce_Jordan_Center%2C_Penn_State_University"">Bryce Jordan Center</a>",1997
Rochester,USA,1997-12-11,11,0.0,1.0,12,4.597,21 years ago,7.0,6.0,0.0,NY,14.0,"<a href=""http://phish.net/venue/528/Rochester_War_Memorial"">Rochester War Memorial</a>",1997
Albany,USA,1997-12-12,12,0.0,2.0,12,4.2086,21 years ago,8.0,8.0,0.0,NY,18.0,"<a href=""http://phish.net/venue/273/Pepsi_Arena"">Pepsi Arena</a>",1997
Albany,USA,1997-12-13,13,0.0,2.0,12,4.4029,21 years ago,9.0,10.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/273/Pepsi_Arena"">Pepsi Arena</a>",1997
Landover,USA,1997-12-28,28,0.0,1.0,12,3.8113,21 years ago,11.0,9.0,0.0,MD,21.0,"<a href=""http://phish.net/venue/529/USAir_Arena"">USAir Arena</a>",1997
New York,USA,1997-12-29,29,0.0,1.0,12,4.6199,21 years ago,9.0,5.0,0.0,NY,15.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",1997
New York,USA,1997-12-30,30,0.0,4.0,12,4.6308,21 years ago,7.0,10.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",1997
New York,USA,1997-12-31,31,0.0,2.0,12,4.1295,21 years ago,10.0,6.0,6.0,NY,24.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",1997
Freetown Christiania,,1998-06-29,29,0.0,0.0,6,2.7778,21 years ago,2.0,0.0,0.0,Copenhagen,2.0,"<a href=""http://phish.net/venue/11/The_Grey_Hall"">The Grey Hall</a>",1998
Freetown Christiania,,1998-06-30,30,0.0,1.0,6,3.7455,21 years ago,13.0,12.0,0.0,Copenhagen,26.0,"<a href=""http://phish.net/venue/11/The_Grey_Hall"">The Grey Hall</a>",1998
Freetown Christiania,,1998-07-01,1,0.0,1.0,7,4.3036,21 years ago,9.0,5.0,0.0,Copenhagen,15.0,"<a href=""http://phish.net/venue/11/The_Grey_Hall"">The Grey Hall</a>",1998
Freetown Christiania,,1998-07-02,2,0.0,1.0,7,4.4186,21 years ago,11.0,4.0,0.0,Copenhagen,16.0,"<a href=""http://phish.net/venue/11/The_Grey_Hall"">The Grey Hall</a>",1998
Ringe,,1998-07-03,3,0.0,0.0,7,2.7727,21 years ago,11.0,0.0,0.0,Fyn,11.0,"<a href=""http://phish.net/venue/530/Dyrskuepladsen"">Dyrskuepladsen</a>",1998
Prague,Czech Republic,1998-07-05,5,0.0,1.0,7,2.9683,21 years ago,8.0,7.0,0.0,,16.0,"<a href=""http://phish.net/venue/531/Lucerna_Theatre"">Lucerna Theatre</a>",1998
Prague,Czech Republic,1998-07-06,6,0.0,1.0,7,4.5992,21 years ago,9.0,6.0,0.0,,16.0,"<a href=""http://phish.net/venue/531/Lucerna_Theatre"">Lucerna Theatre</a>",1998
